rest_name,rating,user_id,user_name
Roots Bangalore,Rated 5.0,1400410,Ipsita Duttagupta
Roots Bangalore,Rated 5.0,1071516,Aritra
Roots Bangalore,Rated 4.0,1196228,Suresh Gopalaswamy
Roots Bangalore,Rated 4.0,20166991,Priyanka Jagaty(priyankafoodfuntravel)
Roots Bangalore,Rated 5.0,428494,Rachit Shrivastava
Roots Bangalore,Rated 5.0,1400410,Ipsita Duttagupta
Roots Bangalore,Rated 4.0,322521,Supertramp
Roots Bangalore,Rated 4.0,332443,Moumita Pal
Roots Bangalore,Rated 4.0,42821874,Amit Aseri
Shakes Theory Bangalore,Rated 5.0,30794596,Monisha Boya
Shakes Theory Bangalore,Rated 5.0,889383,Bhargava Balaji Shriram
Shakes Theory Bangalore,Rated 5.0,4769561,Sharan Shah
Shakes Theory Bangalore,Rated 4.0,42414058,Fun With Food
Shakes Theory Bangalore,Rated 4.0,498440,Pavan ED
Shakes Theory Bangalore,Rated 5.0,187363,Eshwar Vemala
Shakes Theory Bangalore,Rated 5.0,4722771,Foodstopbengaluru
Shakes Theory Bangalore,Rated 5.0,2360494,Greeshma*
Shakes Theory Bangalore,Rated 5.0,33484155,Ghatotkatcha
Shakes Theory Bangalore,Rated 5.0,27849169,Subiya Aleem
Shakes Theory Bangalore,Rated 5.0,719993,Bengaluru Food Walks
Shakes Theory Bangalore,Rated 5.0,43726214,Vedshree (@littlefoodiegirl)
Shakes Theory Bangalore,Rated 5.0,43663703,FoodNails Chronicles
Shakes Theory Bangalore,Rated 4.5,50391454,Foodiebrothers
Shakes Theory Bangalore,Rated 5.0,27849169,Subiya Aleem
Shakes Theory Bangalore,Rated 5.0,719993,Bengaluru Food Walks
Shakes Theory Bangalore,Rated 5.0,43726214,Vedshree (@littlefoodiegirl)
Shakes Theory Bangalore,Rated 5.0,43663703,FoodNails Chronicles
Shakes Theory Bangalore,Rated 4.5,50391454,Foodiebrothers
Shakes Theory Bangalore,Rated 5.0,48043171,Pooja
Shakes Theory Bangalore,Rated 5.0,38383894,Akila Yadav
Shakes Theory Bangalore,Rated 5.0,2248718,Ashwin Sharma
Shakes Theory Bangalore,Rated 5.0,57067335,Tharini Gowda
Shakes Theory Bangalore,Rated 5.0,916901,Pawan Krishna (tindipotha)
Shakes Theory Bangalore,Rated 5.0,48043171,Pooja
Shakes Theory Bangalore,Rated 5.0,38383894,Akila Yadav
Shakes Theory Bangalore,Rated 5.0,2248718,Ashwin Sharma
Shakes Theory Bangalore,Rated 5.0,57067335,Tharini Gowda
Shakes Theory Bangalore,Rated 5.0,916901,Pawan Krishna (tindipotha)
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Once Upon A Flame Bangalore,Rated 3.0,328000,Gyanban
Once Upon A Flame Bangalore,Rated 4.0,30196396,Rizurekh Saha
Once Upon A Flame Bangalore,Rated 4.0,1642496,Siddheshwar Jadhav
Once Upon A Flame Bangalore,Rated 4.0,31533603,Dhilish Joji
Once Upon A Flame Bangalore,Rated 3.0,16173989,Nikita Jain
Once Upon A Flame Bangalore,Rated 5.0,32982810,Sanjana Venkatesh
Once Upon A Flame Bangalore,Rated 5.0,319171,Delna Shahuna Baindur
Once Upon A Flame Bangalore,Rated 4.0,3108576,Rimi
Once Upon A Flame Bangalore,Rated 3.0,35622857,MAHASWETA DAS GUPTA
Once Upon A Flame Bangalore,Rated 5.0,403649,Swarnima Debnath
Once Upon A Flame Bangalore,Rated 4.0,34223157,Shubham Sharma
Once Upon A Flame Bangalore,Rated 4.0,3043007,AR
Once Upon A Flame Bangalore,Rated 4.0,14572031,Parth Vora
Once Upon A Flame Bangalore,Rated 3.0,29212042,Tara
Once Upon A Flame Bangalore,Rated 5.0,403649,Swarnima Debnath
Once Upon A Flame Bangalore,Rated 4.0,34223157,Shubham Sharma
Once Upon A Flame Bangalore,Rated 4.0,3043007,AR
Once Upon A Flame Bangalore,Rated 4.0,14572031,Parth Vora
Once Upon A Flame Bangalore,Rated 3.0,29212042,Tara
Once Upon A Flame Bangalore,Rated 5.0,7960921,Aditya
Once Upon A Flame Bangalore,Rated 4.0,33940207,Sudipto Biswas
Once Upon A Flame Bangalore,Rated 5.0,228216,Sayoni Ghosh
Once Upon A Flame Bangalore,Rated 4.0,29542870,Aishwarya Pattnaik
Once Upon A Flame Bangalore,Rated 5.0,35079006,Roni Chatterjee
Once Upon A Flame Bangalore,Rated 5.0,7960921,Aditya
Once Upon A Flame Bangalore,Rated 4.0,33940207,Sudipto Biswas
Once Upon A Flame Bangalore,Rated 5.0,228216,Sayoni Ghosh
Once Upon A Flame Bangalore,Rated 4.0,29542870,Aishwarya Pattnaik
Once Upon A Flame Bangalore,Rated 5.0,35079006,Roni Chatterjee
Once Upon A Flame Bangalore,Rated 5.0,10264941,Simran Dokania
Once Upon A Flame Bangalore,Rated 4.0,51023786,Akash Kumar Singh
Once Upon A Flame Bangalore,Rated 5.0,3172424,Abhay Arora
Once Upon A Flame Bangalore,Rated 4.0,503505,Samridhi Chopra
Once Upon A Flame Bangalore,Rated 5.0,721216,Neha Chatlani
Once Upon A Flame Bangalore,Rated 5.0,10264941,Simran Dokania
Once Upon A Flame Bangalore,Rated 4.0,51023786,Akash Kumar Singh
Once Upon A Flame Bangalore,Rated 5.0,3172424,Abhay Arora
Once Upon A Flame Bangalore,Rated 4.0,503505,Samridhi Chopra
Once Upon A Flame Bangalore,Rated 5.0,721216,Neha Chatlani
Once Upon A Flame Bangalore,Rated 3.0,2920504,Samir Acharya
Once Upon A Flame Bangalore,Rated 4.0,58252168,Anoop Arjunan
Once Upon A Flame Bangalore,Rated 4.0,2521736,Ishaani Majumdar
Once Upon A Flame Bangalore,Rated 5.0,16062880,Ishmeet Chandiok
Once Upon A Flame Bangalore,Rated 5.0,1137357,DARC Reviews
Once Upon A Flame Bangalore,Rated 3.0,2920504,Samir Acharya
Once Upon A Flame Bangalore,Rated 4.0,58252168,Anoop Arjunan
Once Upon A Flame Bangalore,Rated 4.0,2521736,Ishaani Majumdar
Once Upon A Flame Bangalore,Rated 5.0,16062880,Ishmeet Chandiok
Once Upon A Flame Bangalore,Rated 5.0,1137357,DARC Reviews
Once Upon A Flame Bangalore,Rated 5.0,949756,"G, K"
Once Upon A Flame Bangalore,Rated 5.0,211653,Debjeet Pal
Once Upon A Flame Bangalore,Rated 4.0,761552,Rahul (instagram : Rahul_villian)
Once Upon A Flame Bangalore,Rated 4.0,39529260,Glutton_Tales 🤤
Once Upon A Flame Bangalore,Rated 4.0,33628905,Shashank Sisinthy
Once Upon A Flame Bangalore,Rated 5.0,949756,"G, K"
Once Upon A Flame Bangalore,Rated 5.0,211653,Debjeet Pal
Once Upon A Flame Bangalore,Rated 4.0,761552,Rahul (instagram : Rahul_villian)
Once Upon A Flame Bangalore,Rated 4.0,39529260,Glutton_Tales 🤤
Once Upon A Flame Bangalore,Rated 4.0,33628905,Shashank Sisinthy
Once Upon A Flame Bangalore,Rated 5.0,949756,"G, K"
Once Upon A Flame Bangalore,Rated 5.0,211653,Debjeet Pal
Once Upon A Flame Bangalore,Rated 4.0,761552,Rahul (instagram : Rahul_villian)
Once Upon A Flame Bangalore,Rated 4.0,39529260,Glutton_Tales 🤤
Once Upon A Flame Bangalore,Rated 4.0,33628905,Shashank Sisinthy
Once Upon A Flame Bangalore,Rated 4.0,29042504,Sidharth Mohanty
Once Upon A Flame Bangalore,Rated 4.0,2341998,Bibek Kumar Padhy
Once Upon A Flame Bangalore,Rated 3.0,15367281,Swapnali Subhashree
Once Upon A Flame Bangalore,Rated 4.0,2065690,Santanu Ganguly
Once Upon A Flame Bangalore,Rated 3.0,2098104,Tushar
Once Upon A Flame Bangalore,Rated 4.0,29042504,Sidharth Mohanty
Once Upon A Flame Bangalore,Rated 4.0,2341998,Bibek Kumar Padhy
Once Upon A Flame Bangalore,Rated 3.0,15367281,Swapnali Subhashree
Once Upon A Flame Bangalore,Rated 4.0,2065690,Santanu Ganguly
Once Upon A Flame Bangalore,Rated 3.0,2098104,Tushar
Once Upon A Flame Bangalore,Rated 4.0,2034790,Rishi Dodeja
Once Upon A Flame Bangalore,Rated 3.0,34068381,Thejaswi
Once Upon A Flame Bangalore,Rated 2.0,54278769,ADJ
Once Upon A Flame Bangalore,Rated 1.0,34206285,RANJITH M THOMAS
Once Upon A Flame Bangalore,Rated 4.0,29000958,Monibha Mitra
Once Upon A Flame Bangalore,Rated 4.0,2034790,Rishi Dodeja
Once Upon A Flame Bangalore,Rated 3.0,34068381,Thejaswi
Once Upon A Flame Bangalore,Rated 2.0,54278769,ADJ
Once Upon A Flame Bangalore,Rated 1.0,34206285,RANJITH M THOMAS
Once Upon A Flame Bangalore,Rated 4.0,29000958,Monibha Mitra
Once Upon A Flame Bangalore,Rated 4.0,41351953,Sriram Saraf
Once Upon A Flame Bangalore,Rated 4.0,40475096,Neha Shankar
Once Upon A Flame Bangalore,Rated 4.0,243290,Vijaykrishna Ranganathan
Once Upon A Flame Bangalore,Rated 5.0,443092,Subhadeep Mondal
Once Upon A Flame Bangalore,Rated 3.0,20433775,Areti Krishna
Once Upon A Flame Bangalore,Rated 4.0,41351953,Sriram Saraf
Once Upon A Flame Bangalore,Rated 4.0,40475096,Neha Shankar
Once Upon A Flame Bangalore,Rated 4.0,243290,Vijaykrishna Ranganathan
Once Upon A Flame Bangalore,Rated 5.0,443092,Subhadeep Mondal
Once Upon A Flame Bangalore,Rated 3.0,20433775,Areti Krishna
Once Upon A Flame Bangalore,Rated 4.5,54497803,Ritu Yadav
Once Upon A Flame Bangalore,Rated 5.0,35578179,Loyd | Wheretomunchblr
Once Upon A Flame Bangalore,Rated 4.0,37830019,Ranjini Sankar
Once Upon A Flame Bangalore,Rated 5.0,45187339,Naveen Narayan
Once Upon A Flame Bangalore,Rated 4.0,3107164,Aritra Ghosh
Once Upon A Flame Bangalore,Rated 4.5,54497803,Ritu Yadav
Once Upon A Flame Bangalore,Rated 5.0,35578179,Loyd | Wheretomunchblr
Once Upon A Flame Bangalore,Rated 4.0,37830019,Ranjini Sankar
Once Upon A Flame Bangalore,Rated 5.0,45187339,Naveen Narayan
Once Upon A Flame Bangalore,Rated 4.0,3107164,Aritra Ghosh
Once Upon A Flame Bangalore,Rated 4.0,1126321,Kruti | Wheretomunchblr
Once Upon A Flame Bangalore,Rated 4.0,2128018,Vijayant
Once Upon A Flame Bangalore,Rated 3.0,644329,Akshay Gururaj
Once Upon A Flame Bangalore,Rated 5.0,29561932,Nick &amp; Shab
Once Upon A Flame Bangalore,Rated 3.0,16519570,Rajath Pathy
Once Upon A Flame Bangalore,Rated 4.0,1126321,Kruti | Wheretomunchblr
Once Upon A Flame Bangalore,Rated 4.0,2128018,Vijayant
Once Upon A Flame Bangalore,Rated 3.0,644329,Akshay Gururaj
Once Upon A Flame Bangalore,Rated 5.0,29561932,Nick &amp; Shab
Once Upon A Flame Bangalore,Rated 3.0,16519570,Rajath Pathy
Once Upon A Flame Bangalore,Rated 4.0,2174222,Nataraj Srikantaiah
Once Upon A Flame Bangalore,Rated 2.0,1391277,Vineet
Once Upon A Flame Bangalore,Rated 4.0,739421,Sushree Mishra
Once Upon A Flame Bangalore,Rated 5.0,181768,Ashish Kulkarni
Once Upon A Flame Bangalore,Rated 2.0,38286663,Vaishnavi Ganugapati
Once Upon A Flame Bangalore,Rated 4.0,2174222,Nataraj Srikantaiah
Once Upon A Flame Bangalore,Rated 2.0,1391277,Vineet
Once Upon A Flame Bangalore,Rated 4.0,739421,Sushree Mishra
Once Upon A Flame Bangalore,Rated 5.0,181768,Ashish Kulkarni
Once Upon A Flame Bangalore,Rated 2.0,38286663,Vaishnavi Ganugapati
Once Upon A Flame Bangalore,Rated 4.0,33220062,Shweta Ratapara
Once Upon A Flame Bangalore,Rated 4.0,1185143,Sarishti Katyal
Once Upon A Flame Bangalore,Rated 4.0,58535,Akshay Rai
Once Upon A Flame Bangalore,Rated 4.0,1339295,Anson Dsilva
Once Upon A Flame Bangalore,Rated 4.0,256478,Puja Deb
Once Upon A Flame Bangalore,Rated 4.0,33220062,Shweta Ratapara
Once Upon A Flame Bangalore,Rated 4.0,1185143,Sarishti Katyal
Once Upon A Flame Bangalore,Rated 4.0,58535,Akshay Rai
Once Upon A Flame Bangalore,Rated 4.0,1339295,Anson Dsilva
Once Upon A Flame Bangalore,Rated 4.0,256478,Puja Deb
Once Upon A Flame Bangalore,Rated 4.0,35482840,Shereen George
Once Upon A Flame Bangalore,Rated 5.0,27698428,Abhinav Prakash
Once Upon A Flame Bangalore,Rated 5.0,3190145,Suhas Shetty
BelgYum Bangalore,Rated 4.0,214475,Ishita Modi
BelgYum Bangalore,Rated 5.0,2237050,Foo Dee
BelgYum Bangalore,Rated 2.0,44646326,Ruby Mathew
BelgYum Bangalore,Rated 5.0,56150915,Shivarchi Rawat
BelgYum Bangalore,Rated 5.0,1185143,Sarishti Katyal
BelgYum Bangalore,Rated 5.0,6791651,Rahul Saha
BelgYum Bangalore,Rated 4.0,32521663,Aishnaya.jamwal
BelgYum Bangalore,Rated 4.0,30332819,Ankita Mohanty
BelgYum Bangalore,Rated 3.0,32106421,Sri Vatsa
BelgYum Bangalore,Rated 5.0,5055641,Poornima Anandan
BelgYum Bangalore,Rated 4.0,35267806,Srushti @aft_artfoodtravel
BelgYum Bangalore,Rated 3.0,305778,Pulkit
BelgYum Bangalore,Rated 5.0,604251,Kashish Goyal
BelgYum Bangalore,Rated 5.0,51478285,Terry Pereira
BelgYum Bangalore,Rated 5.0,5055641,Poornima Anandan
BelgYum Bangalore,Rated 4.0,35267806,Srushti @aft_artfoodtravel
BelgYum Bangalore,Rated 3.0,305778,Pulkit
BelgYum Bangalore,Rated 5.0,604251,Kashish Goyal
BelgYum Bangalore,Rated 5.0,51478285,Terry Pereira
BelgYum Bangalore,Rated 5.0,207140,Mimi Dihingia
BelgYum Bangalore,Rated 5.0,37982521,Pranami Kashyap
BelgYum Bangalore,Rated 4.0,30598940,Shubha Divakaran
BelgYum Bangalore,Rated 5.0,48551661,Rithika Shivakumar
BelgYum Bangalore,Rated 5.0,34288348,Mahitha
BelgYum Bangalore,Rated 5.0,207140,Mimi Dihingia
BelgYum Bangalore,Rated 5.0,37982521,Pranami Kashyap
BelgYum Bangalore,Rated 4.0,30598940,Shubha Divakaran
BelgYum Bangalore,Rated 5.0,48551661,Rithika Shivakumar
BelgYum Bangalore,Rated 5.0,34288348,Mahitha
BelgYum Bangalore,Rated 5.0,2713398,Parul Mago
BelgYum Bangalore,Rated 1.0,839181,Samiksha Kapoor
BelgYum Bangalore,Rated 5.0,29602668,Suroju Kartyk
BelgYum Bangalore,Rated 5.0,31820469,Niharika Sachdeva
BelgYum Bangalore,Rated 5.0,1420993,Arvind Krishna
BelgYum Bangalore,Rated 5.0,2713398,Parul Mago
BelgYum Bangalore,Rated 1.0,839181,Samiksha Kapoor
BelgYum Bangalore,Rated 5.0,29602668,Suroju Kartyk
BelgYum Bangalore,Rated 5.0,31820469,Niharika Sachdeva
BelgYum Bangalore,Rated 5.0,1420993,Arvind Krishna
BelgYum Bangalore,Rated 4.0,32577907,Mari Saravanan
Mudpipe Cafe Bangalore,Rated 4.0,1034192,Anusha Manjunath
Mudpipe Cafe Bangalore,Rated 5.0,981611,AMAN KEDIA
Mudpipe Cafe Bangalore,Rated 4.0,2098104,Tushar
Mudpipe Cafe Bangalore,Rated 5.0,33605464,Saurabh Kedia
Mudpipe Cafe Bangalore,Rated 5.0,1759411,Mihir Sangani
Mudpipe Cafe Bangalore,Rated 3.0,2192734,Sharad Thakur
Mudpipe Cafe Bangalore,Rated 4.0,14317671,Shubham N. Mahajan
Mudpipe Cafe Bangalore,Rated 4.0,36682233,Priyasree Dey
Mudpipe Cafe Bangalore,Rated 5.0,7476581,Haseeb Kawoosa
Mudpipe Cafe Bangalore,Rated 5.0,4769561,Sharan Shah
Mudpipe Cafe Bangalore,Rated 2.0,1077942,Abhinav Pathania
Mudpipe Cafe Bangalore,Rated 5.0,20165419,Raman Bhardwaj
Mudpipe Cafe Bangalore,Rated 5.0,30190372,Jithin Qatrika
Mudpipe Cafe Bangalore,Rated 5.0,27448048,Rounak Singh
Mudpipe Cafe Bangalore,Rated 5.0,4769561,Sharan Shah
Mudpipe Cafe Bangalore,Rated 2.0,1077942,Abhinav Pathania
Mudpipe Cafe Bangalore,Rated 5.0,20165419,Raman Bhardwaj
Mudpipe Cafe Bangalore,Rated 5.0,30190372,Jithin Qatrika
Mudpipe Cafe Bangalore,Rated 5.0,27448048,Rounak Singh
Foxtrot Bangalore,Rated 4.0,15734774,Anuradha Gupta
Foxtrot Bangalore,Rated 5.0,2468940,Prithu J
Foxtrot Bangalore,Rated 4.0,32494097,Ratri Jash
Foxtrot Bangalore,Rated 4.0,471432,Sanjay Lewis
Foxtrot Bangalore,Rated 4.0,35656338,Arunima Singh
Foxtrot Bangalore,Rated 4.0,663558,PSB
Foxtrot Bangalore,Rated 4.0,36932979,Suraj ( Bangalore Foodtales )
Foxtrot Bangalore,Rated 5.0,30941418,Samadrita Nag
Foxtrot Bangalore,Rated 5.0,1957262,Soham Samanta
Foxtrot Bangalore,Rated 4.0,38974589,Niladri Sekhar Halder
Foxtrot Bangalore,Rated 5.0,67330,Hemalatha
Foxtrot Bangalore,Rated 5.0,16745713,Vinnie Singh
Foxtrot Bangalore,Rated 5.0,8662351,Suraj
Foxtrot Bangalore,Rated 5.0,38721739,Shivit Singh
Foxtrot Bangalore,Rated 4.0,38974589,Niladri Sekhar Halder
Foxtrot Bangalore,Rated 5.0,67330,Hemalatha
Foxtrot Bangalore,Rated 5.0,16745713,Vinnie Singh
Foxtrot Bangalore,Rated 5.0,8662351,Suraj
Foxtrot Bangalore,Rated 5.0,38721739,Shivit Singh
Foxtrot Bangalore,Rated 5.0,48704877,Arup Giri
Foxtrot Bangalore,Rated 4.0,31215377,Mayur Arora
Foxtrot Bangalore,Rated 5.0,29066919,Arjun Joshi
Foxtrot Bangalore,Rated 5.0,1370754,Rashmi Sethia
Foxtrot Bangalore,Rated 3.0,54497803,Ritu Yadav
Foxtrot Bangalore,Rated 5.0,48704877,Arup Giri
Foxtrot Bangalore,Rated 4.0,31215377,Mayur Arora
Foxtrot Bangalore,Rated 5.0,29066919,Arjun Joshi
Foxtrot Bangalore,Rated 5.0,1370754,Rashmi Sethia
Foxtrot Bangalore,Rated 3.0,54497803,Ritu Yadav
Foxtrot Bangalore,Rated 5.0,33737874,Meenal Grover
Foxtrot Bangalore,Rated 4.0,33297913,Sachin Pandey
Foxtrot Bangalore,Rated 4.0,2784744,Ashwini Sree
Foxtrot Bangalore,Rated 5.0,42606695,Saumya Jha
Foxtrot Bangalore,Rated 4.0,2411784,Esita Mitra
Foxtrot Bangalore,Rated 4.0,11116361,Saumya Gupta
Foxtrot Bangalore,Rated 5.0,372696,Harini Muralidharan
Foxtrot Bangalore,Rated 4.0,29268093,Soham Sahare
Foxtrot Bangalore,Rated 5.0,46601919,Food Calling Bengaluru
Foxtrot Bangalore,Rated 5.0,36598906,Nibedita Bhuyan
Foxtrot Bangalore,Rated 4.0,11116361,Saumya Gupta
Foxtrot Bangalore,Rated 5.0,372696,Harini Muralidharan
Foxtrot Bangalore,Rated 4.0,29268093,Soham Sahare
Foxtrot Bangalore,Rated 5.0,46601919,Food Calling Bengaluru
Foxtrot Bangalore,Rated 5.0,36598906,Nibedita Bhuyan
Foxtrot Bangalore,Rated 4.0,10842891,Sahana Shetty
Foxtrot Bangalore,Rated 3.0,613056,Mohit Jain
Foxtrot Bangalore,Rated 4.0,31771653,Khyati Nanda
Foxtrot Bangalore,Rated 4.0,40301352,Suman Kumbhakar
Foxtrot Bangalore,Rated 5.0,29019142,Subrata Pradhan
Foxtrot Bangalore,Rated 4.0,10842891,Sahana Shetty
Foxtrot Bangalore,Rated 3.0,613056,Mohit Jain
Foxtrot Bangalore,Rated 4.0,31771653,Khyati Nanda
Foxtrot Bangalore,Rated 4.0,40301352,Suman Kumbhakar
Foxtrot Bangalore,Rated 5.0,29019142,Subrata Pradhan
Foxtrot Bangalore,Rated 4.0,715085,Tenzin Lhagoe
Foxtrot Bangalore,Rated 4.0,597538,Sarthak Gakhar
Foxtrot Bangalore,Rated 5.0,32628524,Anuj Kapri
Foxtrot Bangalore,Rated 5.0,37150861,Arun
Foxtrot Bangalore,Rated 5.0,32382485,Kabu Behera
Foxtrot Bangalore,Rated 4.0,715085,Tenzin Lhagoe
Foxtrot Bangalore,Rated 4.0,597538,Sarthak Gakhar
Foxtrot Bangalore,Rated 5.0,32628524,Anuj Kapri
Foxtrot Bangalore,Rated 5.0,37150861,Arun
Foxtrot Bangalore,Rated 5.0,32382485,Kabu Behera
Foxtrot Bangalore,Rated 5.0,58135795,Prashanth Nayak M
Foxtrot Bangalore,Rated 3.0,45066094,Arpita Nambala
Foxtrot Bangalore,Rated 4.0,749603,Satyakam Sudershan
Foxtrot Bangalore,Rated 4.5,27896356,Nalini Gupta (foodndestinations.com)
Foxtrot Bangalore,Rated 5.0,3108576,Rimi
Foxtrot Bangalore,Rated 5.0,33633736,Rohan
Foxtrot Bangalore,Rated 4.0,390394,Ananya Sanyal
Foxtrot Bangalore,Rated 4.0,32868106,Neha Shiroor
Foxtrot Bangalore,Rated 4.0,657736,Sriparna Saha Susan
Foxtrot Bangalore,Rated 4.0,48184093,Fit4thefood
Foxtrot Bangalore,Rated 5.0,33633736,Rohan
Foxtrot Bangalore,Rated 4.0,390394,Ananya Sanyal
Foxtrot Bangalore,Rated 4.0,32868106,Neha Shiroor
Foxtrot Bangalore,Rated 4.0,657736,Sriparna Saha Susan
Foxtrot Bangalore,Rated 4.0,48184093,Fit4thefood
Foxtrot Bangalore,Rated 4.0,1208785,Manish Choudhary
Foxtrot Bangalore,Rated 4.0,34134763,Pallavi Singh Chandel
Foxtrot Bangalore,Rated 4.0,2679464,Ankur Chandra
Foxtrot Bangalore,Rated 2.0,36037800,Manali Bhaduri
Foxtrot Bangalore,Rated 2.0,1281687,FoodForte
Foxtrot Bangalore,Rated 4.0,1208785,Manish Choudhary
Foxtrot Bangalore,Rated 4.0,34134763,Pallavi Singh Chandel
Foxtrot Bangalore,Rated 4.0,2679464,Ankur Chandra
Foxtrot Bangalore,Rated 2.0,36037800,Manali Bhaduri
Foxtrot Bangalore,Rated 2.0,1281687,FoodForte
Foxtrot Bangalore,Rated 4.0,2999228,Saheli Das
Foxtrot Bangalore,Rated 3.0,40252273,J O
Foxtrot Bangalore,Rated 4.0,30904356,Shilpa Marathe
Foxtrot Bangalore,Rated 3.0,32403558,Vernica Gupta
Foxtrot Bangalore,Rated 4.0,36742325,Rahul Acharya
Foxtrot Bangalore,Rated 4.0,2999228,Saheli Das
Foxtrot Bangalore,Rated 3.0,40252273,J O
Foxtrot Bangalore,Rated 4.0,30904356,Shilpa Marathe
Foxtrot Bangalore,Rated 3.0,32403558,Vernica Gupta
Foxtrot Bangalore,Rated 4.0,36742325,Rahul Acharya
Foxtrot Bangalore,Rated 4.0,27612169,Gautam Mohan
Foxtrot Bangalore,Rated 4.0,37539659,Foodpanda
Foxtrot Bangalore,Rated 3.5,3667201,Priyanka Garg
Foxtrot Bangalore,Rated 4.0,154510,Pramit Arora
Foxtrot Bangalore,Rated 5.0,30283392,Michael Rony Karyankal
Foxtrot Bangalore,Rated 4.0,27612169,Gautam Mohan
Foxtrot Bangalore,Rated 4.0,37539659,Foodpanda
Foxtrot Bangalore,Rated 3.5,3667201,Priyanka Garg
Foxtrot Bangalore,Rated 4.0,154510,Pramit Arora
Foxtrot Bangalore,Rated 5.0,30283392,Michael Rony Karyankal
Foxtrot Bangalore,Rated 5.0,386868,Sanjeev Nv
Foxtrot Bangalore,Rated 4.0,33014090,Arpit Arya
Foxtrot Bangalore,Rated 4.0,40523423,Vijay TIppai
Foxtrot Bangalore,Rated 4.0,1626622,Mrunmoy
Foxtrot Bangalore,Rated 4.0,29832705,Anjali
Foxtrot Bangalore,Rated 4.0,3019091,Shreeja Chandan
Foxtrot Bangalore,Rated 3.0,4574321,Zainab Feroz
Foxtrot Bangalore,Rated 3.0,30075188,Hungry.vegetarian (Daksh)
Foxtrot Bangalore,Rated 5.0,331036,Ashish Tadose
Foxtrot Bangalore,Rated 5.0,407847,Nitin Hajela (TheFoodieTales.com)
Foxtrot Bangalore,Rated 5.0,42157258,Swati Mishra
Foxtrot Bangalore,Rated 4.0,55050409,Mansi Nainwal
Foxtrot Bangalore,Rated 4.0,521683,Sudeep Ralhan
Foxtrot Bangalore,Rated 5.0,35411454,Tejashree Sakpal
Foxtrot Bangalore,Rated 4.0,1264506,Sohini Majumdar
Foxtrot Bangalore,Rated 4.0,3047678,Anamica Das
Foxtrot Bangalore,Rated 4.0,4189561,Purva Umalkar
Foxtrot Bangalore,Rated 4.0,15611561,Mona Raj
Foxtrot Bangalore,Rated 5.0,4354501,Raghul Chandrasekar
Foxtrot Bangalore,Rated 4.0,31368547,SireeSha
Foxtrot Bangalore,Rated 4.0,3047678,Anamica Das
Foxtrot Bangalore,Rated 4.0,4189561,Purva Umalkar
Foxtrot Bangalore,Rated 4.0,15611561,Mona Raj
Foxtrot Bangalore,Rated 5.0,4354501,Raghul Chandrasekar
Foxtrot Bangalore,Rated 4.0,31368547,SireeSha
Foxtrot Bangalore,Rated 4.0,15968926,Amrutha Shanbhag
Foxtrot Bangalore,Rated 4.0,1642496,Siddheshwar Jadhav
Foxtrot Bangalore,Rated 3.0,36726834,Nikita Jhunjhunwala
Foxtrot Bangalore,Rated 4.0,37782,Niraj Shah
Foxtrot Bangalore,Rated 4.0,20404528,Astha Gupta
Foxtrot Bangalore,Rated 4.0,15968926,Amrutha Shanbhag
Foxtrot Bangalore,Rated 4.0,1642496,Siddheshwar Jadhav
Foxtrot Bangalore,Rated 3.0,36726834,Nikita Jhunjhunwala
Foxtrot Bangalore,Rated 4.0,37782,Niraj Shah
Foxtrot Bangalore,Rated 4.0,20404528,Astha Gupta
Foxtrot Bangalore,Rated 4.0,2068802,Vamsi Sai T
Foxtrot Bangalore,Rated 5.0,689943,Nikhar Maheshwari
Foxtrot Bangalore,Rated 4.0,761552,Rahul (instagram : Rahul_villian)
Foxtrot Bangalore,Rated 4.0,27487660,Bulbul Mohanty
Foxtrot Bangalore,Rated 5.0,3169850,Neha Mukherjee
Foxtrot Bangalore,Rated 4.0,32750976,Rupali Gupta
Foxtrot Bangalore,Rated 5.0,27698428,Abhinav Prakash
Foxtrot Bangalore,Rated 4.0,15700635,Sahil Sharma
Foxtrot Bangalore,Rated 4.0,2941620,Anirudh Agrawal
Foxtrot Bangalore,Rated 4.0,452552,Animesh Singhai Anora
Foxtrot Bangalore,Rated 5.0,58252168,Anoop Arjunan
Foxtrot Bangalore,Rated 4.0,202004,Malavika Datar
Foxtrot Bangalore,Rated 4.0,30329503,Vaibhav Mohan
Foxtrot Bangalore,Rated 5.0,941830,Soumya Gopi
Foxtrot Bangalore,Rated 5.0,30570738,Gypsyneel
Foxtrot Bangalore,Rated 4.0,50459333,Chirasree Pal
Foxtrot Bangalore,Rated 4.0,1088701,Varun Jain
Foxtrot Bangalore,Rated 5.0,27315817,Shruthi Shenoy
Foxtrot Bangalore,Rated 4.0,39002197,Priti Parwal
Foxtrot Bangalore,Rated 4.0,1073005,Veg Food ?
Foxtrot Bangalore,Rated 4.0,37364324,Manik Wadhwa
Foxtrot Bangalore,Rated 4.0,16030393,Irin Mathew
Foxtrot Bangalore,Rated 5.0,1473525,Praveen Gopal
Foxtrot Bangalore,Rated 5.0,36126487,Agrima Gurnani
